quick,10,1.9209e-05
bubble,10,6.07e-07
insertion,10,9.76e-07
selection,10,1.17e-06
quick,10,1.9382e-05
bubble,100,3.058e-06
insertion,100,2.1419e-05
selection,100,3.5597e-05
quick,100,0.000254817
bubble,100,2.804e-06
insertion,100,3.053e-06
selection,100,3.5156e-05
quick,100,0.00023857
bubble,100,4.596e-06
insertion,100,5.28e-06
selection,100,5.6186e-05
quick,100,0.000333372
bubble,100,2.629e-06
insertion,100,2.983e-06
selection,100,3.3362e-05
quick,100,0.00022579
bubble,100,2.585e-06
insertion,100,2.942e-06
selection,100,4.1717e-05
quick,100,0.000228807
bubble,100,4.538e-06
insertion,100,4.958e-06
selection,100,5.4334e-05
quick,100,0.000310709
bubble,100,2.641e-06
insertion,100,2.941e-06
selection,100,3.3259e-05
quick,100,0.000225953
bubble,100,2.587e-06
insertion,100,4.094e-06
selection,100,3.3391e-05
quick,100,0.000224143
bubble,100,2.547e-06
insertion,100,2.862e-06
selection,100,3.3153e-05
quick,100,0.000225491
bubble,100,3.733e-06
insertion,100,4.695e-06
selection,100,5.2173e-05
quick,100,0.000296168
bubble,100,4.111e-06
insertion,100,4.784e-06
selection,100,4.5457e-05
quick,100,0.000318062
bubble,100,5.408e-06
insertion,100,5.612e-06
selection,100,5.2797e-05
quick,100,0.000326548
bubble,100,3.949e-06
insertion,100,4.999e-06
selection,100,7.719e-05
quick,100,0.000306904
bubble,100,4.511e-06
insertion,100,4.826e-06
selection,100,5.4333e-05
quick,100,0.000333282
bubble,100,4.092e-06
insertion,100,4.787e-06
selection,100,5.4595e-05
quick,100,0.000313352
bubble,100,4.072e-06
insertion,100,4.607e-06
selection,100,5.2888e-05
quick,100,0.000327859
bubble,100,4.112e-06
insertion,100,4.483e-06
selection,100,5.1339e-05
quick,100,0.000299961
bubble,100,2.719e-06
insertion,100,4.445e-06
selection,100,4.9063e-05
quick,100,0.000311379
bubble,100,2.648e-06
insertion,100,2.999e-06
selection,100,3.3212e-05
quick,100,0.000243378
bubble,100,3.997e-06
insertion,100,4.655e-06
selection,100,5.388e-05
quick,100,0.000315376
bubble,100,3.911e-06
insertion,100,4.313e-06
selection,100,4.9143e-05
quick,100,0.000297846
bubble,100,4.434e-06
insertion,100,4.578e-06
selection,100,5.5168e-05
quick,100,0.00031985
bubble,100,4.423e-06
insertion,100,5.114e-06
selection,100,5.3588e-05
quick,100,0.000310102
bubble,100,4.076e-06
insertion,100,4.669e-06
selection,100,5.6372e-05
quick,100,0.000244647
bubble,100,3.751e-06
insertion,100,4.94e-06
selection,100,5.4861e-05
quick,100,0.000292461
bubble,100,4.436e-06
insertion,100,4.766e-06
selection,100,5.5298e-05
quick,100,0.000338877
bubble,100,4.488e-06
insertion,100,4.879e-06
selection,100,5.474e-05
quick,100,0.000317352
bubble,100,4.221e-06
insertion,100,4.664e-06
selection,100,5.5128e-05
quick,100,0.000311533
bubble,100,4.157e-06
insertion,100,4.671e-06
selection,100,5.4876e-05
quick,100,0.000313134
bubble,100,4.329e-06
insertion,100,4.84e-06
selection,100,5.4492e-05
quick,100,0.000417399
bubble,100,4.204e-06
insertion,100,4.894e-06
selection,100,5.3382e-05
quick,100,0.000307849
bubble,100,2.72e-06
insertion,100,3.138e-06
selection,100,3.3228e-05
quick,100,0.000226099
bubble,100,4.147e-06
insertion,100,4.664e-06
selection,100,5.4995e-05
quick,100,0.000316442
bubble,100,3.921e-06
insertion,100,4.855e-06
selection,100,5.0925e-05
quick,100,0.00031451
bubble,100,3.969e-06
insertion,100,4.175e-06
selection,100,4.8805e-05
quick,100,0.000310175
bubble,100,4.082e-06
insertion,100,5.046e-06
selection,100,4.8975e-05
quick,100,0.000359179
bubble,100,3.994e-06
insertion,100,4.693e-06
selection,100,5.1994e-05
quick,100,0.000302615
bubble,100,4.167e-06
insertion,100,4.579e-06
selection,100,4.849e-05
quick,100,0.000307898
bubble,100,4.273e-06
insertion,100,5.045e-06
selection,100,5.4174e-05
quick,100,0.000324964
bubble,100,4.081e-06
insertion,100,4.827e-06
selection,100,4.9158e-05
quick,100,0.000285103
bubble,100,2.731e-06
insertion,100,2.86e-06
selection,100,3.3135e-05
quick,100,0.000572189
bubble,100,4.205e-06
insertion,100,4.953e-06
selection,100,4.8941e-05
quick,100,0.000448375
bubble,100,4.178e-06
insertion,100,4.891e-06
selection,100,5.8612e-05
quick,100,0.000327432
bubble,100,4.491e-06
insertion,100,5.27e-06
selection,100,5.8533e-05
quick,100,0.000330538
bubble,100,4.359e-06
insertion,100,4.844e-06
selection,100,5.8701e-05
quick,100,0.00033364
bubble,100,4.245e-06
insertion,100,4.888e-06
selection,100,5.1602e-05
quick,100,0.000309347
bubble,100,4.363e-06
insertion,100,4.964e-06
selection,100,5.835e-05
quick,100,0.000325444
bubble,100,4.65e-06
insertion,100,4.766e-06
selection,100,5.9034e-05
quick,100,0.000333763
bubble,100,4.284e-06
insertion,100,4.991e-06
selection,100,5.4207e-05
quick,100,0.000315195
bubble,100,4.124e-06
insertion,100,4.812e-06
selection,100,5.4332e-05
quick,100,0.000741392
bubble,1000,3.4674e-05
insertion,1000,3.4405e-05
selection,1000,0.0048558
quick,1000,0.00332584
bubble,1000,2.08e-05
insertion,1000,2.1491e-05
selection,1000,0.00300034
quick,1000,0.00238656
bubble,1000,2.0384e-05
insertion,1000,2.1281e-05
selection,1000,0.00298584
quick,1000,0.00228285
bubble,1000,2.0658e-05
insertion,1000,2.1196e-05
selection,1000,0.00324179
quick,1000,0.00232774
bubble,1000,2.8787e-05
insertion,1000,3.2858e-05
selection,1000,0.00391092
quick,1000,0.00226278
bubble,1000,2.0651e-05
insertion,1000,2.158e-05
selection,1000,0.00305233
quick,1000,0.00231318
bubble,1000,2.0912e-05
insertion,1000,2.1422e-05
selection,1000,0.00334624
quick,1000,0.00239318
bubble,1000,2.0524e-05
insertion,1000,2.1568e-05
selection,1000,0.00293466
quick,1000,0.00244515
bubble,1000,3.1764e-05
insertion,1000,3.3538e-05
selection,1000,0.0032938
quick,1000,0.00226933
bubble,1000,2.059e-05
insertion,1000,2.1238e-05
selection,1000,0.00294864
quick,1000,0.00225991
bubble,1000,2.1618e-05
insertion,1000,2.1605e-05
selection,1000,0.00345539
quick,1000,0.00225766
bubble,1000,5.632e-05
insertion,1000,7.832e-05
selection,1000,0.00396423
quick,1000,0.00271404
bubble,1000,2.02e-05
insertion,1000,2.0774e-05
selection,1000,0.00296899
quick,1000,0.00227119
bubble,1000,2.044e-05
insertion,1000,2.1339e-05
selection,1000,0.00293608
quick,1000,0.00227612
bubble,1000,2.0145e-05
insertion,1000,2.0839e-05
selection,1000,0.0030247
quick,1000,0.00229709
bubble,1000,2.0498e-05
insertion,1000,2.1506e-05
selection,1000,0.00293609
quick,1000,0.00225891
bubble,1000,2.0629e-05
insertion,1000,2.1214e-05
selection,1000,0.00296592
quick,1000,0.00227114
bubble,1000,2.0502e-05
insertion,1000,2.1706e-05
selection,1000,0.00293717
quick,1000,0.00225908
bubble,1000,2.0416e-05
insertion,1000,2.1496e-05
selection,1000,0.00300207
quick,1000,0.00226204
bubble,1000,2.0375e-05
insertion,1000,2.1201e-05
selection,1000,0.0029737
quick,1000,0.00227044
bubble,1000,2.0487e-05
insertion,1000,2.1299e-05
selection,1000,0.00293631
quick,1000,0.00225778
bubble,1000,2.0473e-05
insertion,1000,2.1397e-05
selection,1000,0.00293722
quick,1000,0.00226058
bubble,1000,2.0576e-05
insertion,1000,2.1181e-05
selection,1000,0.00297042
quick,1000,0.00226151
bubble,1000,2.0472e-05
insertion,1000,2.1262e-05
selection,1000,0.0029959
quick,1000,0.00228523
bubble,1000,2.0356e-05
insertion,1000,2.1287e-05
selection,1000,0.00298706
quick,1000,0.00226123
bubble,1000,2.0738e-05
insertion,1000,2.1545e-05
selection,1000,0.00293708
quick,1000,0.00225755
bubble,1000,2.0744e-05
insertion,1000,2.1487e-05
selection,1000,0.00298623
quick,1000,0.00234875
bubble,1000,2.0482e-05
insertion,1000,2.1807e-05
selection,1000,0.00316038
quick,1000,0.0028299
bubble,1000,2.0769e-05
insertion,1000,2.1576e-05
selection,1000,0.00294472
quick,1000,0.00229526
bubble,1000,2.0994e-05
insertion,1000,2.1442e-05
selection,1000,0.00299716
quick,1000,0.00226242
bubble,1000,2.0426e-05
insertion,1000,2.1356e-05
selection,1000,0.00293991
quick,1000,0.00227414
bubble,1000,2.0662e-05
insertion,1000,2.1302e-05
selection,1000,0.0029356
quick,1000,0.00240469
bubble,1000,2.0666e-05
insertion,1000,2.1322e-05
selection,1000,0.00293827
quick,1000,0.00225849
bubble,1000,2.0648e-05
insertion,1000,2.394e-05
selection,1000,0.00294907
quick,1000,0.00224948
bubble,1000,3.3851e-05
insertion,1000,3.5704e-05
selection,1000,0.0040376
quick,1000,0.00243663
bubble,1000,2.0611e-05
insertion,1000,2.1424e-05
selection,1000,0.00368799
quick,1000,0.00225616
bubble,1000,2.0125e-05
insertion,1000,2.1329e-05
selection,1000,0.00299939
quick,1000,0.00226005
bubble,1000,2.0383e-05
insertion,1000,2.1509e-05
selection,1000,0.0029354
quick,1000,0.00225735
bubble,1000,2.043e-05
insertion,1000,2.1394e-05
selection,1000,0.00297282
quick,1000,0.00225621
bubble,1000,2.0283e-05
insertion,1000,2.1246e-05
selection,1000,0.00293823
quick,1000,0.00225512
bubble,1000,2.0418e-05
insertion,1000,2.1348e-05
selection,1000,0.00293597
quick,1000,0.00225505
bubble,1000,2.0447e-05
insertion,1000,2.127e-05
selection,1000,0.00293465
quick,1000,0.00225696
bubble,1000,2.0385e-05
insertion,1000,2.1603e-05
selection,1000,0.00294264
quick,1000,0.00226204
bubble,1000,2.0766e-05
insertion,1000,2.1404e-05
selection,1000,0.0029351
quick,1000,0.00258261
bubble,1000,2.0607e-05
insertion,1000,2.1125e-05
selection,1000,0.00293795
quick,1000,0.00286018
bubble,1000,2.0646e-05
insertion,1000,2.1085e-05
selection,1000,0.00329755
quick,1000,0.00226137
bubble,1000,2.049e-05
insertion,1000,2.1103e-05
selection,1000,0.00293606
quick,1000,0.00226625
bubble,1000,2.0935e-05
insertion,1000,2.1483e-05
selection,1000,0.00320416
quick,1000,0.00237694
bubble,1000,2.0712e-05
insertion,1000,2.1319e-05
selection,1000,0.00352953
quick,1000,0.0029252
bubble,1000,2.0507e-05
insertion,1000,2.1249e-05
selection,1000,0.00293497
quick,1000,0.00251538
bubble,5000,0.00010069
insertion,5000,0.000103551
selection,5000,0.0776421
quick,5000,0.014119
bubble,5000,9.9805e-05
insertion,5000,0.000103461
selection,5000,0.0752007
quick,5000,0.0143594
bubble,5000,9.9385e-05
insertion,5000,0.000103277
selection,5000,0.0761623
quick,5000,0.0174304
bubble,5000,9.9247e-05
insertion,5000,0.000151611
selection,5000,0.0809871
quick,5000,0.0157737
bubble,5000,9.9604e-05
insertion,5000,0.000103642
selection,5000,0.0729716
quick,5000,0.0132416
bubble,5000,9.4494e-05
insertion,5000,9.7552e-05
selection,5000,0.072951
quick,5000,0.016652
bubble,5000,9.5155e-05
insertion,5000,9.848e-05
selection,5000,0.0697339
quick,5000,0.0126814
bubble,5000,9.9457e-05
insertion,5000,0.000103501
selection,5000,0.073605
quick,5000,0.0133048
bubble,5000,9.7127e-05
insertion,5000,9.819e-05
selection,5000,0.0700555
quick,5000,0.012816
bubble,5000,9.3903e-05
insertion,5000,9.7281e-05
selection,5000,0.0723046
quick,5000,0.0128158
bubble,5000,9.5909e-05
insertion,5000,9.8565e-05
selection,5000,0.0696877
quick,5000,0.0131607
bubble,5000,9.4543e-05
insertion,5000,9.7858e-05
selection,5000,0.0697971
quick,5000,0.0127298
bubble,5000,9.604e-05
insertion,5000,0.000100496
selection,5000,0.0744571
quick,5000,0.0134432
bubble,5000,9.4338e-05
insertion,5000,9.8898e-05
selection,5000,0.0719661
quick,5000,0.0130422
bubble,5000,9.6625e-05
insertion,5000,0.000100088
selection,5000,0.0702216
quick,5000,0.0127475
bubble,5000,9.3825e-05
insertion,5000,9.8137e-05
selection,5000,0.0713343
quick,5000,0.0129461
bubble,5000,9.4114e-05
insertion,5000,9.7622e-05
selection,5000,0.0697145
quick,5000,0.0126132
bubble,5000,0.000100201
insertion,5000,0.000104105
selection,5000,0.0758893
quick,5000,0.0135555
bubble,5000,9.7026e-05
insertion,5000,0.000100894
selection,5000,0.069696
quick,5000,0.0129498
bubble,5000,0.000105136
insertion,5000,0.000177373
selection,5000,0.0726259
quick,5000,0.0135097
bubble,5000,9.6394e-05
insertion,5000,0.000101674
selection,5000,0.0705506
quick,5000,0.0126507
bubble,5000,9.7146e-05
insertion,5000,0.00010172
selection,5000,0.0759234
quick,5000,0.0130678
bubble,5000,9.9534e-05
insertion,5000,0.000130045
selection,5000,0.0964038
quick,5000,0.0166152
bubble,5000,0.000101013
insertion,5000,0.000104192
selection,5000,0.0749695
quick,5000,0.0134675
bubble,5000,9.6512e-05
insertion,5000,9.8079e-05
selection,5000,0.0699097
quick,5000,0.0127593
bubble,5000,0.000133472
insertion,5000,0.000138151
selection,5000,0.0754738
quick,5000,0.0133698
bubble,5000,9.441e-05
insertion,5000,9.7576e-05
selection,5000,0.0694001
quick,5000,0.0127435
bubble,5000,9.7574e-05
insertion,5000,0.000100042
selection,5000,0.0711669
quick,5000,0.0130804
bubble,5000,9.4318e-05
insertion,5000,9.7741e-05
selection,5000,0.0700592
quick,5000,0.0125874
bubble,5000,9.4489e-05
insertion,5000,9.7929e-05
selection,5000,0.0699461
quick,5000,0.012667
bubble,5000,9.9675e-05
insertion,5000,0.000102304
selection,5000,0.0742026
quick,5000,0.0135519
bubble,5000,0.000106799
insertion,5000,0.000100612
selection,5000,0.0701396
quick,5000,0.0127151
bubble,5000,0.000159757
insertion,5000,9.7576e-05
selection,5000,0.0697767
quick,5000,0.0126219
bubble,5000,9.4006e-05
insertion,5000,9.8707e-05
selection,5000,0.0735845
quick,5000,0.0133738
bubble,5000,9.5299e-05
insertion,5000,9.7954e-05
selection,5000,0.0695658
quick,5000,0.0126182
bubble,5000,9.9263e-05
insertion,5000,0.000104122
selection,5000,0.0717589
quick,5000,0.0135348
bubble,5000,9.5537e-05
insertion,5000,9.7898e-05
selection,5000,0.0717763
quick,5000,0.0132197
bubble,5000,9.4465e-05
insertion,5000,9.7844e-05
selection,5000,0.0698382
quick,5000,0.0128726
bubble,5000,9.3892e-05
insertion,5000,9.8283e-05
selection,5000,0.0719547
quick,5000,0.0135613
bubble,5000,9.4348e-05
insertion,5000,9.8731e-05
selection,5000,0.0733853
quick,5000,0.0127065
bubble,5000,9.6649e-05
insertion,5000,0.000101286
selection,5000,0.0724274
quick,5000,0.0132856
bubble,5000,9.3798e-05
insertion,5000,9.8696e-05
selection,5000,0.0698264
quick,5000,0.0128831
bubble,5000,9.4536e-05
insertion,5000,9.7882e-05
selection,5000,0.069816
quick,5000,0.0127699
bubble,5000,9.8881e-05
insertion,5000,9.9959e-05
selection,5000,0.070136
quick,5000,0.0127
bubble,5000,9.4397e-05
insertion,5000,9.8208e-05
selection,5000,0.0757198
quick,5000,0.0139642
bubble,5000,9.8898e-05
insertion,5000,0.000102646
selection,5000,0.0777567
quick,5000,0.0142088
bubble,5000,9.4009e-05
insertion,5000,9.8365e-05
selection,5000,0.0694799
quick,5000,0.0126886
bubble,5000,9.3766e-05
insertion,5000,9.869e-05
selection,5000,0.0697331
quick,5000,0.0127382
bubble,5000,0.000100123
insertion,5000,0.000104037
selection,5000,0.0739227
quick,5000,0.0134973
bubble,5000,9.9629e-05
insertion,5000,0.000103872
selection,5000,0.0746459
quick,5000,0.0133322
bubble,10000,0.000318074
insertion,10000,0.000319062
selection,10000,0.301572
quick,10000,0.0281438
bubble,10000,0.000199399
insertion,10000,0.000205338
selection,10000,0.295816
quick,10000,0.0271992
bubble,10000,0.0001888
insertion,10000,0.000195311
selection,10000,0.282414
quick,10000,0.0277002
bubble,10000,0.000189236
insertion,10000,0.000196412
selection,10000,0.288956
quick,10000,0.0275167
bubble,10000,0.000189234
insertion,10000,0.000196333
selection,10000,0.279618
quick,10000,0.0265427
bubble,10000,0.000251369
insertion,10000,0.00026828
selection,10000,0.295687
quick,10000,0.0265339
bubble,10000,0.000188171
insertion,10000,0.000196272
selection,10000,0.282008
quick,10000,0.0261421
bubble,10000,0.000193769
insertion,10000,0.000240596
selection,10000,0.29039
quick,10000,0.0260845
bubble,10000,0.000188932
insertion,10000,0.000195714
selection,10000,0.281727
quick,10000,0.0265148
bubble,10000,0.000291281
insertion,10000,0.000219742
selection,10000,0.295891
quick,10000,0.0275455
bubble,10000,0.000189239
insertion,10000,0.000239182
selection,10000,0.279535
quick,10000,0.0260249
bubble,10000,0.000194056
insertion,10000,0.000201665
selection,10000,0.284278
quick,10000,0.0281717
bubble,10000,0.00018971
insertion,10000,0.000195023
selection,10000,0.283154
quick,10000,0.0266461
bubble,10000,0.000198298
insertion,10000,0.000210915
selection,10000,0.297857
quick,10000,0.0274076
bubble,10000,0.000198266
insertion,10000,0.000207013
selection,10000,0.294424
quick,10000,0.0272549
bubble,10000,0.000189431
insertion,10000,0.000196416
selection,10000,0.281569
quick,10000,0.0259911
bubble,10000,0.000199546
insertion,10000,0.000206837
selection,10000,0.302281
quick,10000,0.0274351
bubble,10000,0.000189368
insertion,10000,0.000196116
selection,10000,0.281478
quick,10000,0.0280751
bubble,10000,0.00020107
insertion,10000,0.000208529
selection,10000,0.291518
quick,10000,0.0273645
bubble,10000,0.000193114
insertion,10000,0.000201046
selection,10000,0.279778
quick,10000,0.0262053
bubble,10000,0.000199498
insertion,10000,0.000208089
selection,10000,0.29761
quick,10000,0.0274464
bubble,10000,0.000188843
insertion,10000,0.00019565
selection,10000,0.278773
quick,10000,0.0261072
bubble,10000,0.000228695
insertion,10000,0.000207412
selection,10000,0.29603
quick,10000,0.0282515
bubble,10000,0.000189223
insertion,10000,0.000196029
selection,10000,0.279413
quick,10000,0.0270465
bubble,10000,0.000187863
insertion,10000,0.000198058
selection,10000,0.282654
quick,10000,0.0267283
bubble,10000,0.000200762
insertion,10000,0.00020772
selection,10000,0.295933
quick,10000,0.027509
bubble,10000,0.000189545
insertion,10000,0.000270969
selection,10000,0.281756
quick,10000,0.0260055
bubble,10000,0.000198292
insertion,10000,0.000207071
selection,10000,0.306858
quick,10000,0.0289605
bubble,10000,0.000200071
insertion,10000,0.000205508
selection,10000,0.297324
quick,10000,0.027309
bubble,10000,0.000223192
insertion,10000,0.000234889
selection,10000,0.278664
quick,10000,0.0303201
bubble,10000,0.000200473
insertion,10000,0.000207412
selection,10000,0.297206
quick,10000,0.0276886
bubble,10000,0.000200903
insertion,10000,0.000209191
selection,10000,0.292306
quick,10000,0.0265953
bubble,10000,0.000189459
insertion,10000,0.000197668
selection,10000,0.280067
quick,10000,0.0261939
bubble,10000,0.000197829
insertion,10000,0.000206618
selection,10000,0.295522
quick,10000,0.0273395
bubble,10000,0.000188729
insertion,10000,0.000195644
selection,10000,0.281494
quick,10000,0.0276609
bubble,10000,0.000198202
insertion,10000,0.000206773
selection,10000,0.303324
quick,10000,0.029412
bubble,10000,0.000192604
insertion,10000,0.00020118
selection,10000,0.281165
quick,10000,0.0263691
bubble,10000,0.000200786
insertion,10000,0.000219614
selection,10000,0.303472
quick,10000,0.0297047
bubble,10000,0.000199385
insertion,10000,0.00020685
selection,10000,0.30955
quick,10000,0.0319799
bubble,10000,0.000214229
insertion,10000,0.000221515
selection,10000,0.288496
quick,10000,0.0266551
bubble,10000,0.000188506
insertion,10000,0.000195384
selection,10000,0.283898
quick,10000,0.0259827
bubble,10000,0.000194285
insertion,10000,0.000201485
selection,10000,0.291292
quick,10000,0.0282841
bubble,10000,0.000193717
insertion,10000,0.000201332
selection,10000,0.291701
quick,10000,0.0263414
bubble,10000,0.000189322
insertion,10000,0.000197546
selection,10000,0.289813
quick,10000,0.0262986
bubble,10000,0.000188103
insertion,10000,0.000196079
selection,10000,0.290635
quick,10000,0.0263929
bubble,10000,0.000193512
insertion,10000,0.000200278
selection,10000,0.296264
quick,10000,0.0277142
bubble,10000,0.000194278
insertion,10000,0.000201262
selection,10000,0.297745
quick,10000,0.0280328
bubble,10000,0.000194404
insertion,10000,0.00020109
selection,10000,0.299213
quick,10000,0.0280244
bubble,10000,0.000197207
insertion,10000,0.000200488
selection,10000,0.287065
quick,10000,0.026661
bubble,10000,0.000189049
insertion,10000,0.000496538
selection,10000,0.299507
quick,10000,0.0272739
